lemma,tag,lemma_length,form_length
იხარშება,V;ARGNO3S;IND;FUT,8,10
იხარშება,V;ARGNO1P;IND;FUT,8,12
იხარშება,V;ARGNO2P;IND;FUT,8,11
იხარშება,V;ARGNO3P;IND;FUT,8,12
იხარშება,V;ARGNO1S;COND,8,13
იხარშება,V;ARGNO2S;COND,8,12
იხარშება,V;ARGNO3S;COND,8,12
იხარშება,V;ARGNO1P;COND,8,14
იხარშება,V;ARGNO2P;COND,8,13
იხარშება,V;ARGNO3P;COND,8,14
იხარშება,V;ARGNO1S;SBJV;FUT,8,13
იხარშება,V;ARGNO2S;SBJV;FUT,8,12
იხარშება,V;ARGNO3S;SBJV;FUT,8,13
იხარშება,V;ARGNO1P;SBJV;FUT,8,14
იხარშება,V;ARGNO2P;SBJV;FUT,8,13
იხარშება,V;ARGNO3P;SBJV;FUT,8,14
იხარშება,V;ARGNO1S;IND;PST;PFV,8,9
იხარშება,V;ARGNO2S;IND;PST;PFV,8,8
იხარშება,V;ARGNO3S;IND;PST;PFV,8,8
იხარშება,V;ARGNO1P;IND;PST;PFV,8,10
იხარშება,V;ARGNO2P;IND;PST;PFV,8,9
იხარშება,V;ARGNO3P;IND;PST;PFV,8,10
იხარშება,V;ARGNO2S;IMP,8,8
იხარშება,V;ARGNO2P;IMP,8,9
იხარშება,V;ARGNO1S;OPT,8,9
იხარშება,V;ARGNO2S;OPT,8,8
იხარშება,V;ARGNO3S;OPT,8,9
იხარშება,V;ARGNO1P;OPT,8,10
იხარშება,V;ARGNO2P;OPT,8,9
იხარშება,V;ARGNO3P;OPT,8,9
იხარშება,V;ARGNO1P;IMP,8,10
იხარშება,V;ARGNO3S;IMP,8,9
იხარშება,V;ARGNO3P;IMP,8,9
იხარშება,V;ARGNO1S;IND;PRF,8,12
იხარშება,V;ARGNO2S;IND;PRF,8,11
იხარშება,V;ARGNO3S;IND;PRF,8,9
იხარშება,V;ARGNO1P;IND;PRF,8,13
იხარშება,V;ARGNO2P;IND;PRF,8,12
იხარშება,V;ARGNO3P;IND;PRF,8,10
იხარშება,V;ARGNO1S;IND;PST;PRF,8,14
იხარშება,V;ARGNO2S;IND;PST;PRF,8,13
იხარშება,V;ARGNO3S;IND;PST;PRF,8,11
იხარშება,V;ARGNO1P;IND;PST;PRF,8,15
იხარშება,V;ARGNO2P;IND;PST;PRF,8,14
იხარშება,V;ARGNO3P;IND;PST;PRF,8,14
იხარშება,V;ARGNO1S;SBJV;PRF,8,12
იხარშება,V;ARGNO2S;SBJV;PRF,8,11
იხარშება,V;ARGNO3S;SBJV;PRF,8,12
იხარშება,V;ARGNO1P;SBJV;PRF,8,13
იხარშება,V;ARGNO2P;SBJV;PRF,8,12
იხარშება,V;ARGNO3P;SBJV;PRF,8,12
იხარშება,V;V.MSDR;IPFV,8,8
კეთდება,V;ARGNO1S;IND;PRS,7,8
კეთდება,V;ARGNO2S;IND;PRS,7,7
კეთდება,V;ARGNO3S;IND;PRS,7,7
კეთდება,V;ARGNO1P;IND;PRS,7,9
კეთდება,V;ARGNO2P;IND;PRS,7,8
კეთდება,V;ARGNO3P;IND;PRS,7,9
კეთდება,V;ARGNO1S;IND;IPFV,7,10
კეთდება,V;ARGNO2S;IND;IPFV,7,9
კეთდება,V;ARGNO3S;IND;IPFV,7,9
კეთდება,V;ARGNO1P;IND;IPFV,7,11
კეთდება,V;ARGNO2P;IND;IPFV,7,10
კეთდება,V;ARGNO3P;IND;IPFV,7,11
კეთდება,V;ARGNO1S;SBJV;PRS,7,10
კეთდება,V;ARGNO2S;SBJV;PRS,7,9
კეთდება,V;ARGNO3S;SBJV;PRS,7,10
კეთდება,V;ARGNO1P;SBJV;PRS,7,11
კეთდება,V;ARGNO2P;SBJV;PRS,7,10
კეთდება,V;ARGNO3P;SBJV;PRS,7,11
კეთდება,V;ARGNO1S;IND;FUT,7,10
კეთდება,V;ARGNO2S;IND;FUT,7,9
კეთდება,V;ARGNO3S;IND;FUT,7,9
კეთდება,V;ARGNO1P;IND;FUT,7,11
კეთდება,V;ARGNO2P;IND;FUT,7,10
კეთდება,V;ARGNO3P;IND;FUT,7,11
კეთდება,V;ARGNO1S;COND,7,12
კეთდება,V;ARGNO2S;COND,7,11
კეთდება,V;ARGNO3S;COND,7,11
კეთდება,V;ARGNO1P;COND,7,13
კეთდება,V;ARGNO2P;COND,7,12
კეთდება,V;ARGNO3P;COND,7,13
კეთდება,V;ARGNO1S;SBJV;FUT,7,12
კეთდება,V;ARGNO2S;SBJV;FUT,7,11
კეთდება,V;ARGNO3S;SBJV;FUT,7,12
კეთდება,V;ARGNO1P;SBJV;FUT,7,13
კეთდება,V;ARGNO2P;SBJV;FUT,7,12
კეთდება,V;ARGNO3P;SBJV;FUT,7,13
კეთდება,V;ARGNO1S;IND;PST;PFV,7,8
კეთდება,V;ARGNO2S;IND;PST;PFV,7,7
კეთდება,V;ARGNO3S;IND;PST;PFV,7,7
კეთდება,V;ARGNO1P;IND;PST;PFV,7,9
კეთდება,V;ARGNO2P;IND;PST;PFV,7,8
კეთდება,V;ARGNO3P;IND;PST;PFV,7,9
კეთდება,V;ARGNO2S;IMP,7,7
კეთდება,V;ARGNO2P;IMP,7,8
კეთდება,V;ARGNO1S;OPT,7,8
კეთდება,V;ARGNO2S;OPT,7,7
კეთდება,V;ARGNO3S;OPT,7,8
კეთდება,V;ARGNO1P;OPT,7,9
კეთდება,V;ARGNO2P;OPT,7,8
კეთდება,V;ARGNO3P;OPT,7,9
კეთდება,V;ARGNO1P;IMP,7,9
კეთდება,V;ARGNO3S;IMP,7,8
კეთდება,V;ARGNO3P;IMP,7,9
კეთდება,V;ARGNO1S;IND;PRF,7,13
კეთდება,V;ARGNO2S;IND;PRF,7,12
კეთდება,V;ARGNO3S;IND;PRF,7,10
კეთდება,V;ARGNO1P;IND;PRF,7,14
კეთდება,V;ARGNO2P;IND;PRF,7,13
კეთდება,V;ARGNO3P;IND;PRF,7,11
კეთდება,V;ARGNO1S;IND;PST;PRF,7,15
კეთდება,V;ARGNO2S;IND;PST;PRF,7,14
კეთდება,V;ARGNO3S;IND;PST;PRF,7,12
კეთდება,V;ARGNO1P;IND;PST;PRF,7,16
კეთდება,V;ARGNO2P;IND;PST;PRF,7,15
კეთდება,V;ARGNO3P;IND;PST;PRF,7,15
კეთდება,V;ARGNO1S;SBJV;PRF,7,13
კეთდება,V;ARGNO2S;SBJV;PRF,7,12
კეთდება,V;ARGNO3S;SBJV;PRF,7,13
კეთდება,V;ARGNO1P;SBJV;PRF,7,14
კეთდება,V;ARGNO2P;SBJV;PRF,7,13
კეთდება,V;ARGNO3P;SBJV;PRF,7,13
კეთდება,V;V.MSDR;IPFV,7,6
ხმება,V;ARGNO1S;IND;PRS,5,6
ხმება,V;ARGNO2S;IND;PRS,5,5
ხმება,V;ARGNO3S;IND;PRS,5,5
ხმება,V;ARGNO1P;IND;PRS,5,7
ხმება,V;ARGNO2P;IND;PRS,5,6
ხმება,V;ARGNO3P;IND;PRS,5,7
ხმება,V;ARGNO1S;IND;IPFV,5,8
ხმება,V;ARGNO2S;IND;IPFV,5,7
ხმება,V;ARGNO3S;IND;IPFV,5,7
ხმება,V;ARGNO1P;IND;IPFV,5,9
ხმება,V;ARGNO2P;IND;IPFV,5,8
ხმება,V;ARGNO3P;IND;IPFV,5,9
ხმება,V;ARGNO1S;SBJV;PRS,5,8
ხმება,V;ARGNO2S;SBJV;PRS,5,7
ხმება,V;ARGNO3S;SBJV;PRS,5,8
ხმება,V;ARGNO1P;SBJV;PRS,5,9
ხმება,V;ARGNO2P;SBJV;PRS,5,8
ხმება,V;ARGNO3P;SBJV;PRS,5,9
ხმება,V;ARGNO1S;IND;FUT,5,8
ხმება,V;ARGNO2S;IND;FUT,5,7
ხმება,V;ARGNO3S;IND;FUT,5,7
ხმება,V;ARGNO1P;IND;FUT,5,9
ხმება,V;ARGNO2P;IND;FUT,5,8
ხმება,V;ARGNO3P;IND;FUT,5,9
ხმება,V;ARGNO1S;COND,5,10
ხმება,V;ARGNO2S;COND,5,9
ხმება,V;ARGNO3S;COND,5,9
ხმება,V;ARGNO1P;COND,5,11
ხმება,V;ARGNO2P;COND,5,10
ხმება,V;ARGNO3P;COND,5,11
ხმება,V;ARGNO1S;SBJV;FUT,5,10
ხმება,V;ARGNO2S;SBJV;FUT,5,9
ხმება,V;ARGNO3S;SBJV;FUT,5,10
ხმება,V;ARGNO1P;SBJV;FUT,5,11
ხმება,V;ARGNO2P;SBJV;FUT,5,10
ხმება,V;ARGNO3P;SBJV;FUT,5,11
ხმება,V;ARGNO1S;IND;PST;PFV,5,6
ხმება,V;ARGNO2S;IND;PST;PFV,5,5
ხმება,V;ARGNO3S;IND;PST;PFV,5,5
ხმება,V;ARGNO1P;IND;PST;PFV,5,7
ხმება,V;ARGNO2P;IND;PST;PFV,5,6
ხმება,V;ARGNO3P;IND;PST;PFV,5,7
ხმება,V;ARGNO2S;IMP,5,5
ხმება,V;ARGNO2P;IMP,5,6
ხმება,V;ARGNO1S;OPT,5,6
ხმება,V;ARGNO2S;OPT,5,5
ხმება,V;ARGNO3S;OPT,5,6
ხმება,V;ARGNO1P;OPT,5,7
ხმება,V;ARGNO2P;OPT,5,6
ხმება,V;ARGNO3P;OPT,5,6
ხმება,V;ARGNO1P;IMP,5,7
ხმება,V;ARGNO3S;IMP,5,6
ხმება,V;ARGNO3P;IMP,5,6
ხმება,V;ARGNO1S;IND;PRF,5,11
ხმება,V;ARGNO2S;IND;PRF,5,10
ხმება,V;ARGNO3S;IND;PRF,5,8
ხმება,V;ARGNO1P;IND;PRF,5,12
ხმება,V;ARGNO2P;IND;PRF,5,11
ხმება,V;ARGNO3P;IND;PRF,5,9
ხმება,V;ARGNO1S;IND;PST;PRF,5,13
ხმება,V;ARGNO2S;IND;PST;PRF,5,12
ხმება,V;ARGNO3S;IND;PST;PRF,5,10
ხმება,V;ARGNO1P;IND;PST;PRF,5,14
ხმება,V;ARGNO2P;IND;PST;PRF,5,13
ხმება,V;ARGNO3P;IND;PST;PRF,5,13
ხმება,V;ARGNO1S;SBJV;PRF,5,11
ხმება,V;ARGNO2S;SBJV;PRF,5,10
ხმება,V;ARGNO3S;SBJV;PRF,5,11
ხმება,V;ARGNO1P;SBJV;PRF,5,12
ხმება,V;ARGNO2P;SBJV;PRF,5,11
ხმება,V;ARGNO3P;SBJV;PRF,5,11
ხმება,V;V.MSDR;PRF,5,7
იღება,V;ARGNO1S;IND;PRS,5,6
იღება,V;ARGNO2S;IND;PRS,5,5
იღება,V;ARGNO3S;IND;PRS,5,5
იღება,V;ARGNO1P;IND;PRS,5,7
იღება,V;ARGNO2P;IND;PRS,5,6
იღება,V;ARGNO3P;IND;PRS,5,7
იღება,V;ARGNO1S;IND;IPFV,5,8
იღება,V;ARGNO2S;IND;IPFV,5,7
იღება,V;ARGNO3S;IND;IPFV,5,7
იღება,V;ARGNO1P;IND;IPFV,5,9
იღება,V;ARGNO2P;IND;IPFV,5,8
იღება,V;ARGNO3P;IND;IPFV,5,9
იღება,V;ARGNO1S;SBJV;PRS,5,8
იღება,V;ARGNO2S;SBJV;PRS,5,7
იღება,V;ARGNO3S;SBJV;PRS,5,8
იღება,V;ARGNO1P;SBJV;PRS,5,9
იღება,V;ARGNO2P;SBJV;PRS,5,8
იღება,V;ARGNO3P;SBJV;PRS,5,9
იღება,V;ARGNO1S;IND;FUT,5,8
იღება,V;ARGNO2S;IND;FUT,5,7
იღება,V;ARGNO3S;IND;FUT,5,7
იღება,V;ARGNO1P;IND;FUT,5,9
იღება,V;ARGNO2P;IND;FUT,5,8
იღება,V;ARGNO3P;IND;FUT,5,9
იღება,V;ARGNO1S;COND,5,10
იღება,V;ARGNO2S;COND,5,9
იღება,V;ARGNO3S;COND,5,9
იღება,V;ARGNO1P;COND,5,11
იღება,V;ARGNO2P;COND,5,10
იღება,V;ARGNO3P;COND,5,11
იღება,V;ARGNO1S;SBJV;FUT,5,10
იღება,V;ARGNO2S;SBJV;FUT,5,9
იღება,V;ARGNO3S;SBJV;FUT,5,10
იღება,V;ARGNO1P;SBJV;FUT,5,11
იღება,V;ARGNO2P;SBJV;FUT,5,10
იღება,V;ARGNO3P;SBJV;FUT,5,11
იღება,V;ARGNO1S;IND;PST;PFV,5,6
იღება,V;ARGNO2S;IND;PST;PFV,5,5
იღება,V;ARGNO3S;IND;PST;PFV,5,5
იღება,V;ARGNO1P;IND;PST;PFV,5,7
იღება,V;ARGNO2P;IND;PST;PFV,5,6
იღება,V;ARGNO3P;IND;PST;PFV,5,7
იღება,V;ARGNO2S;IMP,5,5
იღება,V;ARGNO2P;IMP,5,6
იღება,V;ARGNO1S;OPT,5,6
იღება,V;ARGNO2S;OPT,5,5
იღება,V;ARGNO3S;OPT,5,6
იღება,V;ARGNO1P;OPT,5,7
იღება,V;ARGNO2P;OPT,5,6
იღება,V;ARGNO3P;OPT,5,6
იღება,V;ARGNO1P;IMP,5,7
იღება,V;ARGNO3S;IMP,5,6
იღება,V;ARGNO3P;IMP,5,6
იღება,V;ARGNO1S;IND;PRF,5,11
იღება,V;ARGNO2S;IND;PRF,5,10
იღება,V;ARGNO3S;IND;PRF,5,8
იღება,V;ARGNO1P;IND;PRF,5,12
იღება,V;ARGNO2P;IND;PRF,5,11
იღება,V;ARGNO3P;IND;PRF,5,9
იღება,V;ARGNO1S;IND;PST;PRF,5,13
იღება,V;ARGNO2S;IND;PST;PRF,5,12
იღება,V;ARGNO3S;IND;PST;PRF,5,10
იღება,V;ARGNO1P;IND;PST;PRF,5,14
იღება,V;ARGNO2P;IND;PST;PRF,5,13
იღება,V;ARGNO3P;IND;PST;PRF,5,13
იღება,V;ARGNO1S;SBJV;PRF,5,11
იღება,V;ARGNO2S;SBJV;PRF,5,10
იღება,V;ARGNO3S;SBJV;PRF,5,11
იღება,V;ARGNO1P;SBJV;PRF,5,12
იღება,V;ARGNO2P;SBJV;PRF,5,11
იღება,V;ARGNO3P;SBJV;PRF,5,11
იღება,V;V.MSDR;PRF,5,6
თეთრდება,V;ARGNO1S;IND;PRS,8,9
თეთრდება,V;ARGNO2S;IND;PRS,8,8
თეთრდება,V;ARGNO3S;IND;PRS,8,8
თეთრდება,V;ARGNO1P;IND;PRS,8,10
თეთრდება,V;ARGNO2P;IND;PRS,8,9
თეთრდება,V;ARGNO3P;IND;PRS,8,10
თეთრდება,V;ARGNO1S;IND;IPFV,8,11
თეთრდება,V;ARGNO2S;IND;IPFV,8,10
თეთრდება,V;ARGNO3S;IND;IPFV,8,10
თეთრდება,V;ARGNO1P;IND;IPFV,8,12
თეთრდება,V;ARGNO2P;IND;IPFV,8,11
თეთრდება,V;ARGNO3P;IND;IPFV,8,12
თეთრდება,V;ARGNO1S;SBJV;PRS,8,11
თეთრდება,V;ARGNO2S;SBJV;PRS,8,10
თეთრდება,V;ARGNO3S;SBJV;PRS,8,11
თეთრდება,V;ARGNO1P;SBJV;PRS,8,12
თეთრდება,V;ARGNO2P;SBJV;PRS,8,11
თეთრდება,V;ARGNO3P;SBJV;PRS,8,12
თეთრდება,V;ARGNO1S;IND;FUT,8,11
თეთრდება,V;ARGNO2S;IND;FUT,8,10
თეთრდება,V;ARGNO3S;IND;FUT,8,10
თეთრდება,V;ARGNO1P;IND;FUT,8,12
თეთრდება,V;ARGNO2P;IND;FUT,8,11
თეთრდება,V;ARGNO3P;IND;FUT,8,12
თეთრდება,V;ARGNO1S;COND,8,13
თეთრდება,V;ARGNO2S;COND,8,12
თეთრდება,V;ARGNO3S;COND,8,12
თეთრდება,V;ARGNO1P;COND,8,14
თეთრდება,V;ARGNO2P;COND,8,13
თეთრდება,V;ARGNO3P;COND,8,14
თეთრდება,V;ARGNO1S;SBJV;FUT,8,13
თეთრდება,V;ARGNO2S;SBJV;FUT,8,12
თეთრდება,V;ARGNO3S;SBJV;FUT,8,13
თეთრდება,V;ARGNO1P;SBJV;FUT,8,14
თეთრდება,V;ARGNO2P;SBJV;FUT,8,13
თეთრდება,V;ARGNO3P;SBJV;FUT,8,14
თეთრდება,V;ARGNO1S;IND;PST;PFV,8,9
თეთრდება,V;ARGNO2S;IND;PST;PFV,8,8
თეთრდება,V;ARGNO3S;IND;PST;PFV,8,8
თეთრდება,V;ARGNO1P;IND;PST;PFV,8,10
თეთრდება,V;ARGNO2P;IND;PST;PFV,8,9
თეთრდება,V;ARGNO3P;IND;PST;PFV,8,10
თეთრდება,V;ARGNO2S;IMP,8,8
თეთრდება,V;ARGNO2P;IMP,8,9
თეთრდება,V;ARGNO1S;OPT,8,9
თეთრდება,V;ARGNO2S;OPT,8,8
თეთრდება,V;ARGNO3S;OPT,8,9
თეთრდება,V;ARGNO1P;OPT,8,10
თეთრდება,V;ARGNO2P;OPT,8,9
თეთრდება,V;ARGNO3P;OPT,8,10
თეთრდება,V;ARGNO1P;IMP,8,10
თეთრდება,V;ARGNO3S;IMP,8,9
თეთრდება,V;ARGNO3P;IMP,8,10
თეთრდება,V;ARGNO1S;IND;PRF,8,14
თეთრდება,V;ARGNO2S;IND;PRF,8,13
თეთრდება,V;ARGNO3S;IND;PRF,8,11
თეთრდება,V;ARGNO1P;IND;PRF,8,15
თეთრდება,V;ARGNO2P;IND;PRF,8,14
თეთრდება,V;ARGNO3P;IND;PRF,8,12
თეთრდება,V;ARGNO1S;IND;PST;PRF,8,16
თეთრდება,V;ARGNO2S;IND;PST;PRF,8,15
თეთრდება,V;ARGNO3S;IND;PST;PRF,8,13
თეთრდება,V;ARGNO1P;IND;PST;PRF,8,17
თეთრდება,V;ARGNO2P;IND;PST;PRF,8,16
თეთრდება,V;ARGNO3P;IND;PST;PRF,8,16
თეთრდება,V;ARGNO1S;SBJV;PRF,8,14
თეთრდება,V;ARGNO2S;SBJV;PRF,8,13
თეთრდება,V;ARGNO3S;SBJV;PRF,8,14
თეთრდება,V;ARGNO1P;SBJV;PRF,8,15
თეთრდება,V;ARGNO2P;SBJV;PRF,8,14
თეთრდება,V;ARGNO3P;SBJV;PRF,8,14
თეთრდება,V;V.MSDR;PRF,8,7
წითლდება,V;ARGNO1S;IND;PRS,8,9
წითლდება,V;ARGNO2S;IND;PRS,8,8
წითლდება,V;ARGNO3S;IND;PRS,8,8
წითლდება,V;ARGNO1P;IND;PRS,8,10
წითლდება,V;ARGNO2P;IND;PRS,8,9
წითლდება,V;ARGNO3P;IND;PRS,8,10
წითლდება,V;ARGNO1S;IND;IPFV,8,11
წითლდება,V;ARGNO2S;IND;IPFV,8,10
წითლდება,V;ARGNO3S;IND;IPFV,8,10
წითლდება,V;ARGNO1P;IND;IPFV,8,12
წითლდება,V;ARGNO2P;IND;IPFV,8,11
წითლდება,V;ARGNO3P;IND;IPFV,8,12
წითლდება,V;ARGNO1S;SBJV;PRS,8,11
წითლდება,V;ARGNO2S;SBJV;PRS,8,10
წითლდება,V;ARGNO3S;SBJV;PRS,8,11
წითლდება,V;ARGNO1P;SBJV;PRS,8,12
წითლდება,V;ARGNO2P;SBJV;PRS,8,11
წითლდება,V;ARGNO3P;SBJV;PRS,8,12
წითლდება,V;ARGNO1S;IND;FUT,8,11
წითლდება,V;ARGNO2S;IND;FUT,8,10
წითლდება,V;ARGNO3S;IND;FUT,8,10
წითლდება,V;ARGNO1P;IND;FUT,8,12
წითლდება,V;ARGNO2P;IND;FUT,8,11
წითლდება,V;ARGNO3P;IND;FUT,8,12
წითლდება,V;ARGNO1S;COND,8,13
წითლდება,V;ARGNO2S;COND,8,12
წითლდება,V;ARGNO3S;COND,8,12
წითლდება,V;ARGNO1P;COND,8,14
წითლდება,V;ARGNO2P;COND,8,13
წითლდება,V;ARGNO3P;COND,8,14
წითლდება,V;ARGNO1S;SBJV;FUT,8,13
წითლდება,V;ARGNO2S;SBJV;FUT,8,12
წითლდება,V;ARGNO3S;SBJV;FUT,8,13
წითლდება,V;ARGNO1P;SBJV;FUT,8,14
წითლდება,V;ARGNO2P;SBJV;FUT,8,13
წითლდება,V;ARGNO3P;SBJV;FUT,8,14
წითლდება,V;ARGNO1S;IND;PST;PFV,8,9
წითლდება,V;ARGNO2S;IND;PST;PFV,8,8
წითლდება,V;ARGNO3S;IND;PST;PFV,8,8
წითლდება,V;ARGNO1P;IND;PST;PFV,8,10
წითლდება,V;ARGNO2P;IND;PST;PFV,8,9
წითლდება,V;ARGNO3P;IND;PST;PFV,8,10
წითლდება,V;ARGNO2S;IMP,8,8
წითლდება,V;ARGNO2P;IMP,8,9
წითლდება,V;ARGNO1S;OPT,8,9
წითლდება,V;ARGNO2S;OPT,8,8
წითლდება,V;ARGNO3S;OPT,8,9
წითლდება,V;ARGNO1P;OPT,8,10
წითლდება,V;ARGNO2P;OPT,8,9
წითლდება,V;ARGNO3P;OPT,8,10
წითლდება,V;ARGNO1P;IMP,8,10
წითლდება,V;ARGNO3S;IMP,8,9
წითლდება,V;ARGNO3P;IMP,8,10
წითლდება,V;ARGNO1S;IND;PRF,8,14
წითლდება,V;ARGNO2S;IND;PRF,8,13
წითლდება,V;ARGNO3S;IND;PRF,8,11
წითლდება,V;ARGNO1P;IND;PRF,8,15
წითლდება,V;ARGNO2P;IND;PRF,8,14
წითლდება,V;ARGNO3P;IND;PRF,8,12
წითლდება,V;ARGNO1S;IND;PST;PRF,8,16
წითლდება,V;ARGNO2S;IND;PST;PRF,8,15
წითლდება,V;ARGNO3S;IND;PST;PRF,8,13
წითლდება,V;ARGNO1P;IND;PST;PRF,8,17
წითლდება,V;ARGNO2P;IND;PST;PRF,8,16
წითლდება,V;ARGNO3P;IND;PST;PRF,8,16
წითლდება,V;ARGNO1S;SBJV;PRF,8,14
წითლდება,V;ARGNO2S;SBJV;PRF,8,13
წითლდება,V;ARGNO3S;SBJV;PRF,8,14
წითლდება,V;ARGNO1P;SBJV;PRF,8,15
წითლდება,V;ARGNO2P;SBJV;PRF,8,14
წითლდება,V;ARGNO3P;SBJV;PRF,8,14
წითლდება,V;V.MSDR;PRF,8,9
წითლდება,V;V.MSDR;IPFV,8,7
იხრჩობა,V;ARGNO1S;IND;PRS,7,8
იხრჩობა,V;ARGNO2S;IND;PRS,7,7
იხრჩობა,V;ARGNO3S;IND;PRS,7,7
იხრჩობა,V;ARGNO1P;IND;PRS,7,9
იხრჩობა,V;ARGNO2P;IND;PRS,7,8
იხრჩობა,V;ARGNO3P;IND;PRS,7,9
იხრჩობა,V;ARGNO1S;IND;IPFV,7,10
იხრჩობა,V;ARGNO2S;IND;IPFV,7,9
იხრჩობა,V;ARGNO3S;IND;IPFV,7,9
იხრჩობა,V;ARGNO1P;IND;IPFV,7,11
იხრჩობა,V;ARGNO2P;IND;IPFV,7,10
იხრჩობა,V;ARGNO3P;IND;IPFV,7,11
იხრჩობა,V;ARGNO1S;SBJV;PRS,7,10
იხრჩობა,V;ARGNO2S;SBJV;PRS,7,9
იხრჩობა,V;ARGNO3S;SBJV;PRS,7,10
იხრჩობა,V;ARGNO1P;SBJV;PRS,7,11
იხრჩობა,V;ARGNO2P;SBJV;PRS,7,10
იხრჩობა,V;ARGNO3P;SBJV;PRS,7,11
იხრჩობა,V;ARGNO1S;IND;FUT,7,10
იხრჩობა,V;ARGNO2S;IND;FUT,7,9
იხრჩობა,V;ARGNO3S;IND;FUT,7,9
იხრჩობა,V;ARGNO1P;IND;FUT,7,11
იხრჩობა,V;ARGNO2P;IND;FUT,7,10
იხრჩობა,V;ARGNO3P;IND;FUT,7,11
იხრჩობა,V;ARGNO1S;COND,7,12
იხრჩობა,V;ARGNO2S;COND,7,11
იხრჩობა,V;ARGNO3S;COND,7,11
იხრჩობა,V;ARGNO1P;COND,7,13
იხრჩობა,V;ARGNO2P;COND,7,12
იხრჩობა,V;ARGNO3P;COND,7,13
იხრჩობა,V;ARGNO1S;SBJV;FUT,7,12
იხრჩობა,V;ARGNO2S;SBJV;FUT,7,11
იხრჩობა,V;ARGNO3S;SBJV;FUT,7,12
იხრჩობა,V;ARGNO1P;SBJV;FUT,7,13
იხრჩობა,V;ARGNO2P;SBJV;FUT,7,12
იხრჩობა,V;ARGNO3P;SBJV;FUT,7,13
იხრჩობა,V;ARGNO1S;IND;PST;PFV,7,8
იხრჩობა,V;ARGNO2S;IND;PST;PFV,7,7
იხრჩობა,V;ARGNO3S;IND;PST;PFV,7,7
იხრჩობა,V;ARGNO1P;IND;PST;PFV,7,9
იხრჩობა,V;ARGNO2P;IND;PST;PFV,7,8
იხრჩობა,V;ARGNO3P;IND;PST;PFV,7,9
იხრჩობა,V;ARGNO2S;IMP,7,7
იხრჩობა,V;ARGNO2P;IMP,7,8
იხრჩობა,V;ARGNO1S;OPT,7,8
იხრჩობა,V;ARGNO2S;OPT,7,7
იხრჩობა,V;ARGNO3S;OPT,7,8
იხრჩობა,V;ARGNO1P;OPT,7,9
იხრჩობა,V;ARGNO2P;OPT,7,8
იხრჩობა,V;ARGNO3P;OPT,7,8
იხრჩობა,V;ARGNO1P;IMP,7,9
იხრჩობა,V;ARGNO3S;IMP,7,8
იხრჩობა,V;ARGNO3P;IMP,7,8
იხრჩობა,V;ARGNO1S;IND;PRF,7,13
იხრჩობა,V;ARGNO2S;IND;PRF,7,12
იხრჩობა,V;ARGNO3S;IND;PRF,7,10
იხრჩობა,V;ARGNO1P;IND;PRF,7,14
იხრჩობა,V;ARGNO2P;IND;PRF,7,13
იხრჩობა,V;ARGNO3P;IND;PRF,7,11
იხრჩობა,V;ARGNO1S;IND;PST;PRF,7,15
იხრჩობა,V;ARGNO2S;IND;PST;PRF,7,14
